ALGORITHM_ID,SCHEMA_ID,ALGORITHM,ALGORITHM_DIMENSION,PAINTDIAGONALDOWNLEFTMONOCHROMATIC,COPY,PAINTLDOWNRIGHTPOLYCHROMATIC,PAINTDOWNMONOCHROMATIC,PAINTDOWNPOLYCHROMATIC,PAINTLDOWNRIGHTMONOCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTMONOCHROMATIC,MIRRORCOMMANDSVERTICAL,MIRRORCROSSVERTICAL,PAINTDIAGONALUPRIGHTPOLYCHROMATIC,PAINTSQUAREUPLEFTDOWNPOLYCHROMATIC,PAINTSQUARELEFTDOWNRIGHTPOLYCHROMATIC,PAINTLRIGHTUPPOLYCHROMATIC,PAINTSQUAREDOWNLEFTUPMONOCHROMATIC,MIRRORCELLSHORIZONTAL,PAINTZIGZAGRIGHTUPDOWNMONOCHROMATIC,MIRRORCELLSVERTICAL,MIRRORCOMMANDSHORIZONTAL,PAINTZIGZAGLEFTUPDOWNPOLYCHROMATIC,PAINTZIGZAGUPRIGHTLEFTPOLYCHROMATIC,PAINTLRIGHTDOWNMONOCHROMATIC,PAINTCUSTOMPATTERNPOLYCHROMATIC,FILLEMPTY,PAINTSQUARERIGHTDOWNLEFTPOLYCHROMATIC,MIRRORCROSSHORIZONTAL,PAINTDIAGONALDOWNRIGHTMONOCHROMATIC,PAINTDOT,PAINTZIGZAGRIGHTDOWNUPMONOCHROMATIC,PAINTSQUAREUPRIGHTDOWNPOLYCHROMATIC,PAINTLLEFTDOWNPOLYCHROMATIC,REPEAT,PAINTZIGZAGLEFTUPDOWNMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPPOLYCHROMATIC,PAINTDIAGONALDOWNLEFTPOLYCHROMATIC,PAINTDIAGONALDOWNRIGHTPOLYCHROMATIC,PAINTZIGZAGUPRIGHTLEFTMONOCHROMATIC,PAINTLLEFTUPMONOCHROMATIC,PAINTLLEFTDOWNMONOCHROMATIC,PAINTSQUARELEFTUPRIGHTPOLYCHROMATIC,PAINTLLEFTUPPOLYCHROMATIC,PAINTSQUARERIGHTUPLEFTMONOCHROMATIC,PAINTSQUARELEFTDOWNRIGHTMONOCHROMATIC,PAINTSQUAREDOWNLEFTUPPOLYCHROMATIC,PAINTSQUAREUPLEFTDOWNMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPMONOCHROMATIC,PAINTSQUARERIGHTUPLEFTPOLYCHROMATIC,PAINTDIAGONALUPLEFTPOLYCHROMATIC,PAINTLRIGHTUPMONOCHROMATIC,PAINTZIGZAGUPLEFTRIGHTMONOCHROMATIC,PAINTUPMONOCHROMATIC,PAINTLRIGHTDOWNPOLYCHROMATIC,PAINTZIGZAGDOWNLEFTRIGHTPOLYCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTPOLYCHROMATIC,PAINTLEFTPOLYCHROMATIC,PAINTLUPLEFTPOLYCHROMATIC,PAINTCUSTOMPATTERNMONOCHROMATIC,PAINTSQUARERIGHTDOWNLEFTMONOCHROMATIC,PAINTLDOWNLEFTPOLYCHROMATIC,PAINTLUPRIGHTPOLYCHROMATIC,PAINTRIGHTMONOCHROMATIC,PAINTUPPOLYCHROMATIC,PAINTLUPRIGHTMONOCHROMATIC,PAINTZIGZAGRIGHTUPDOWNPOLYCHROMATIC,PAINTZIGZAGLEFTDOWNUPPOLYCHROMATIC,PAINTRIGHTPOLYCHROMATIC,PAINTLDOWNLEFTMONOCHROMATIC,PAINTZIGZAGRIGHTDOWNUPPOLYCHROMATIC,PAINTDIAGONALUPLEFTMONOCHROMATIC,PAINTDIAGONALUPRIGHTMONOCHROMATIC,PAINTSQUARELEFTUPRIGHTMONOCHROMATIC,PAINTZIGZAGLEFTDOWNUPMONOCHROMATIC,PAINTLEFTMONOCHROMATIC,PAINTZIGZAGUPLEFTRIGHTPOLYCHROMATIC,PAINTSQUAREUPRIGHTDOWNMONOCHROMATIC,PAINTZIGZAGDOWNLEFTRIGHTMONOCHROMATIC,PAINTLUPLEFTMONOCHROMATIC,ALGORITHM_TYPE
871,11,"go(d1),paint(green),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green),paint({red},{c1,c2,d3,d4,c5,c6}),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(d2),paint(blue),go(f3),paint(blue),go(f4),paint(blue),go(d5),paint(blue),go(b4),paint(blue),go(b3),paint(blue)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
872,11,"go(f4),paint(blue),go(f3),paint(blue),go(e4),paint(green),go(e3),paint(green),go(d3),paint(red),go(d4),paint(red),go(c3),paint(yellow),go(c4),paint(yellow),go(d1),paint(green),go(d2),paint(blue),go(c1),paint(red),go(c2),paint(red),go(d5),paint(blue),go(d6),paint(green),go(c5),paint(red),go(c6),paint(red),go(b3),paint(yellow),go(b3),paint(blue),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow)",0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
873,11,"go(e4),paint(green),go(e3),paint(green),go(f4),paint(blue),go(f3),paint(blue),go(c6),paint({red,green},2,up),go(c5),paint({blue,red},2,up),go(c5),paint(blue),go(d5),paint(blue),go(c5),paint(red),go(d4),paint(red),go(d3),paint(red),go(c2),paint({red},2,left),paint({yellow},{c4,c3,a4,a3}),go(b4),paint({blue},2,left),go(d2),paint({blue,green},2,left)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2D
874,11,"paint({red},{c1,c2,e3,e4,d5,c5,c6}),go(d5),paint(blue),go(d6),paint(green),go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(d3),paint({red},2,right),go(c3),paint({yellow},2,right),go(b3),paint({blue},2,right),go(a3),paint({green},2,right),go(d2),paint(blue),go(d1),paint(green)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
875,11,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(c3),paint(yellow),go(d3),paint({red},2,right),go(c4),paint(yellow),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(d5),paint(blue),go(d5),paint(yellow),go(c5),paint({red},2,right),go(d6),paint(green),go(d1),paint(green),go(c1),paint({red},2,right),go(d2),paint(blue)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
876,11,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(d3),paint({red},2,right),go(c1),paint({red},2,right),go(c5),paint({red},2,right),go(c3),paint({yellow},2,right),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(d1),paint({green,blue},2,right),go(d5),paint({blue,green},2,right)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2D
877,11,"paint({red},{c1,c2,d3,d4,c5,c6}),paint({blue},{f4,f3,d2,d5,b4,b3}),go(d1),paint({green},4,square up right down),go(d1),paint(green),go(e4),paint(green),go(e3),paint(green),go(d6),paint(green),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1D
878,11,"go(f4),paint({blue},2,left),go(e4),paint({green},2,left),go(d4),paint({red},2,left),go(c4),paint({yellow},2,left),go(b4),paint({blue},2,left),go(a4),paint({yellow},2,left),go(c2),paint({red},2,left),go(d4),paint({red},2,left),go(c6),paint({red},2,left),go(d1),paint(green),go(d2),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(d6),paint(green)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1D
879,11,"go(c1),paint({red},2,right),mirror(horizontal),go(d1),paint(green),go(d2),paint(blue),mirror(horizontal),paint({blue},{f3,f4,b3,b4}),go(e3),paint({green},2,right),paint({yellow},{c3,c4,a3,a4}),go(d3),paint({red},2,right)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
880,11,"go(c1),paint({red},2,right),go(1 up),paint(green),go(1 right),paint(blue),go(2 right),mirror({a3},vertical)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
881,11,"go(f4),paint({blue},2,left),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint({blue},2,right),go(d3),paint({red},2,right),go(c1),paint({red},2,right),go(c5),paint({red},2,right),go(e3),paint({green},2,right),go(d1),paint(green),go(d6),paint(green),go(a3),paint({green},2,right),go(c3),paint({green},2,right),go(c3),paint({yellow},3,right),go(c5),paint(red),go(a3),paint({red,yellow},2,right)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2D
882,11,"go(c1),paint({red},2,right),go(c3),paint({yellow},2,right),go(c5),paint({red},2,right),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(d1),paint({green,blue,red},3,right),copy({paint({red,blue,green},3,right)},{d4}),go(f3),paint({blue},2,right),go(e3),paint({green},2,right)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2D
883,11,"go(f3),paint({blue,green,red},3,down),copy({paint({blue,green,red},3,down)},{f4}),go(c3),paint({yellow,blue},3,down),copy({paint({yellow,blue},3,down)},{c4}),fill_empty(red)",2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
884,11,go(c1),,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
885,11,"go(c1),paint({red},2,right),go(c3),paint({yellow},2,right),go(c5),paint({red},2,right),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(d3),paint({red},2,right),go(d1),paint(green),go(d2),paint(blue),go(d5),paint(blue),go(d6),paint(green)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
886,11,"paint({red},{c1,c2,c5,c6,d3,d4}),go(e3),paint({green},2,right),go(f3),paint({blue},2,right),go(c3),paint({yellow},2,right),go(d1),paint(green),go(d6),paint(green),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
887,11,"go(f3),paint(blue),go(f4),paint(blue),go(d5),paint(blue),go(d2),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow),go(c4),paint(yellow),go(c3),paint(yellow),go(d6),paint(green),go(d2),paint(green),go(e4),paint(green),go(e3),paint(green),go(f4),paint(blue),go(f3),paint(blue),go(d5),paint(blue),go(d2),paint(blue),go(b4),paint(blue)",0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
888,11,"go(c1),paint({red},2,right),go(c3),paint({yellow},2,right),go(c5),paint({red},2,right),go(d3),paint({red},2,right),go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(a3),paint({red},2,right),go(b3),paint({blue},2,right),go(d1),paint({green,blue},2,right),go(d5),paint({blue,green},2,right)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2D
889,11,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(d1),paint(green),go(d2),paint(blue),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),paint({yellow},{a3,a4,c3,c4}),go(b3),paint({blue},2,right),go(d6),paint(green),go(d5),paint(blue)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
890,11,"go(d1),paint(green),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green),go(d2),paint(blue),go(d6),paint(blue),go(e3),paint(blue),go(e4),paint(blue),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(a3),paint(yellow),go(a4),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow)",0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
891,11,"go(d1),paint({green},4,square up right down),go(d2),paint(blue),go(f3),paint(blue),go(f4),paint(blue),go(d5),paint(blue),go(b3),paint({blue},2,right),paint({red},{c1,c2,d3,d4,c5,c6}),go(c3),paint({yellow},2,right),go(a3),paint({yellow},2,right)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1D
892,11,"go(f4),paint(blue),go(f3),paint(blue),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d2),paint(blue),go(d3),paint(red),go(d4),paint(red),go(d5),paint(blue),go(d6),paint(green),go(c1),paint(red),go(c2),paint(red),go(c5),paint(red),go(c6),paint(red),go(b3),paint(blue),go(b4),paint(blue),fill_empty(yellow)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
